,block_soc_mc_1,block_soc_mc_2,block_soc_mc_3,block_soc_mc_4,block_soc_mc_5,block_soc_mc_6,block_soc_mc_7,block_soc_mc_8,block_soc_mc_9,block_soc_mc_10,block_soc_mc_11,block_soc_mc_12,block_soc_mc_13,block_soc_mc_14,block_soc_mc_15,block_soc_mc_16,block_soc_mc_17,block_soc_mc_18,block_soc_mc_19,block_soc_mc_20,block_soc_mc_21,block_soc_mc_22,block_soc_mc_23,block_soc_mc_24,block_soc_mc_25,block_soc_mc_26,block_soc_mc_27,block_soc_mc_28,block_soc_mc_29,block_soc_mc_30,block_soc_mc_31,block_soc_mc_32,block_soc_mc_33,block_soc_mc_34,block_soc_mc_35,block_soc_mc_36
Episode 121,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686,449.88102674947686
Episode 122,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587,1949.8815555372587
Episode 123,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407,520.4637636397407
Episode 124,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954,1412.5738940584954
Episode 125,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435,8427.500557977435
Episode 126,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537,1018.420554882537
Episode 127,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139,7228.12652275139
Episode 128,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616,3279.671211597616
Episode 129,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852,324.1939571208852
Episode 130,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661,7898.948632857661
Episode 131,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914,1309.250245022914
Episode 132,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812,10350.501617296812
Episode 133,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424,1653.93357294424
Episode 134,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997,1088.823152221997
Episode 135,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672,8879.94023930672
Episode 136,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777,261.51321490000777
Episode 137,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449,7439.800478242449
Episode 138,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375,752.3425805535375
Episode 139,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558,1197.6237786824558
Episode 140,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052,474.638253173052
Episode 141,1997.6184109032645,1997.6184109032645,1997.6184109032645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 142,228.93845967359007,228.93845967359007,228.93845967359007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 143,970.4043733551524,970.4043733551524,970.4043733551524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 144,569.2183533438753,569.2183533438753,569.2183533438753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 145,334.9012614628482,334.9012614628482,334.9012614628482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 146,399.52028104036674,399.52028104036674,399.52028104036674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 147,197.5597557451827,197.5597557451827,197.5597557451827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 148,37.71023945890887,37.71023945890887,37.71023945890887,37.71023945890887,37.71023945890887,37.71023945890887,37.71023945890887,62.850399098181455,188.5511972945444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 149,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235,2765.0189996399235
