,time_step 1,time_step 2,time_step 3,time_step 4,time_step 5,time_step 6,time_step 7,time_step 8,time_step 9,time_step 10,time_step 11,time_step 12,time_step 13,time_step 14,time_step 15,time_step 16,time_step 17,time_step 18,time_step 19,time_step 20,time_step 21,time_step 22,time_step 23,time_step 24,time_step 25,time_step 26,time_step 27,time_step 28,time_step 29,time_step 30,time_step 31,time_step 32,time_step 33,time_step 34,time_step 35,time_step 36
Episode 235,4115.614681,4107.833599,4101.254297,4093.867008,4087.184721,4079.858997,4072.77155,4065.911777,4058.825904,4051.442644,4044.708129,4037.409413,4030.492623,4024.563823,4018.589932,4012.482868,4006.774655,4000.503586,3994.916992,3988.939292,3983.049439,3977.72334,3971.774648,3965.586271,3960.257329,3955.967595,3951.953627,3947.766676,3943.93362,3939.495878,3935.707481,3931.628152,3927.061799,3923.30059,3919.25608,3914.868216
Episode 236,4108.230792,4105.516024,4099.843195,4093.391297,4086.351387,4079.718284,4074.154108,4067.379149,4058.863568,4055.19027,4049.892975,4042.468548,4039.462106,4036.876461,4031.94709,4027.918747,4024.609287,4019.31348,4015.481087,4008.779812,4000.342321,3995.128022,3990.673399,3984.134485,3978.681673,3973.581668,3967.812095,3964.336188,3959.002776,3954.718996,3949.491599,3945.702138,3939.680161,3935.118876,3928.612249,3921.949062
Episode 237,3315.617117,3300.444318,3289.605429,3280.349693,3269.466678,3257.409203,3249.153194,3242.759347,3235.996501,3227.990019,3222.83953,3225.165444,3230.331973,3223.817848,3211.156373,3201.801614,3201.290527,3199.018875,3202.14773,3196.38386,3201.4896,3208.961632,3207.733823,3214.311714,3214.733596,3231.727821,3237.821286,3240.350469,3246.303273,3239.572637,3240.767943,3250.322616,3250.029859,3262.721333,3281.088843,3290.409629
Episode 238,4101.622912,4100.262014,4094.803334,4088.229343,4081.951013,4076.963449,4070.404772,4061.556346,4059.064733,4054.572056,4047.006496,4045.156802,4043.916202,4039.484654,4036.147774,4034.030951,4028.883873,4025.926398,4018.934262,4009.291058,4004.387753,4000.640282,3993.637578,3987.736448,3982.21614,3975.825445,3972.502298,3966.819177,3962.344796,3956.663759,3953.192869,3946.267823,3941.503603,3934.148153,3926.499097,3924.247847
Episode 239,4094.318922,4097.501845,4092.921755,4087.842391,4084.524679,4078.623739,4068.90768,4069.673369,4067.407837,4059.47071,4060.811822,4063.2809,4060.228281,4058.802166,4059.975529,4055.243446,4054.700426,4046.910678,4033.948204,4029.903973,4028.107051,4019.827736,4012.692244,4006.01449,3997.912588,3995.011119,3988.364579,3983.365234,3976.434075,3973.841629,3964.427426,3959.103975,3949.408759,3939.042087,3936.785585,3939.047606
Episode 240,4087.632144,4088.901935,4084.75456,4081.458828,4075.775817,4066.615274,4066.604886,4063.897692,4056.206579,4056.850392,4058.515139,4055.238957,4053.456997,4053.953121,4049.209795,4048.193578,4040.65099,4028.482549,4024.294619,4022.113444,4014.15056,4007.314975,4000.914406,3993.202572,3990.232819,3983.809705,3978.938243,3972.284979,3969.522255,3960.640191,3955.44366,3946.243337,3936.446719,3934.197236,3936.037211,3924.394156
Episode 241,4080.315958,4080.265055,4077.048864,4071.569892,4063.130037,4061.818512,4058.302731,4050.908947,4050.323023,4050.561483,4046.821111,4044.35411,4043.613532,4038.777457,4036.872974,4029.700371,4018.874102,4014.390265,4011.488837,4004.050969,3997.717935,3991.785211,3984.74885,3981.635297,3975.595509,3970.937865,3964.772195,3961.686999,3953.758662,3948.782309,3940.474183,3931.710022,3929.467262,3930.529319,3920.663677,3912.438156
Episode 242,4073.253616,4072.458237,4067.37198,4059.657312,4057.020661,4052.654692,4045.52602,4043.652668,4042.393791,4038.140521,4034.933336,4032.879637,4027.918043,4025.0611,4018.250778,4008.809329,4003.998502,4000.324987,3993.424739,3987.608379,3982.158037,3975.825167,3972.551602,3966.9096,3962.471577,3956.816277,3953.384158,3946.462033,3941.715148,3934.350344,3926.679638,3924.441698,3924.674691,3916.69674,3909.853859,3908.776031
Episode 243,4066.478474,4062.667965,4055.598642,4051.204175,4045.62217,4038.69095,4035.056874,4031.747464,4026.722676,4022.45073,4018.571017,4013.36886,4009.168046,4002.788667,3995.174225,3989.881437,3985.122125,3978.922798,3973.785043,3968.971611,3963.583349,3960.072763,3954.961986,3950.81248,3945.848322,3941.926704,3936.383984,3931.945869,3925.878498,3919.715481,3917.479542,3916.558902,3911.194475,3906.267385,3904.804303,3901.242183
Episode 244,4059.41017,4055.428963,4051.803884,4046.81695,4040.113427,4037.057019,4034.406024,4029.71589,4025.840992,4022.563074,4017.514401,4013.77373,4007.332005,3999.227274,3994.118931,3989.723831,3983.344172,3978.026174,3973.039826,3967.378735,3963.958614,3958.697056,3954.470279,3949.300338,3945.543315,3939.573661,3935.045376,3928.572407,3921.93456,3919.702236,3919.154506,3912.957128,3907.418085,3906.080445,3902.331212,3902.241313
Episode 245,4051.947143,4053.002332,4050.025625,4044.057492,4042.633278,4041.817432,4038.048202,4035.262436,4033.638596,4028.998553,4026.515677,4019.88679,4010.415709,4005.805908,4002.405097,3995.519761,3989.697935,3984.229283,3977.812377,3974.635934,3968.955689,3964.51277,3958.774478,3955.465938,3948.322297,3943.544328,3935.957289,3928.016317,3925.792545,3926.265127,3917.784952,3910.569223,3909.5745,3905.31248,3906.488754,3904.422108
Episode 246,4045.418139,4041.146662,4034.92954,4030.679225,4026.580937,4021.360501,4016.725393,4012.123676,4006.902907,4002.182026,3996.052556,3989.277851,3983.814481,3978.623003,3972.751457,3967.925679,3963.401521,3958.428032,3954.83186,3949.956328,3945.938321,3941.272099,3937.154757,3932.193356,3927.889656,3922.365764,3916.831505,3914.599726,3913.205492,3908.923219,3904.788308,3903.167758,3899.848596,3898.707772,3896.340054,3893.849998
Episode 247,4038.25256,4037.804627,4036.171914,4034.588907,4030.758372,4027.610614,4025.114924,4020.512203,4017.393031,4011.122375,4002.764367,3997.94902,3994.001477,3987.549501,3982.137699,3977.047662,3971.16952,3967.886077,3962.511364,3958.23978,3952.88651,3949.327507,3942.932648,3938.328357,3931.440773,3924.30863,3922.090543,3921.954647,3914.865662,3908.668237,3907.471221,3903.521515,3903.941985,3901.780392,3899.199123,3893.746466
Episode 248,3308.220821,3296.130693,3286.729107,3276.919941,3266.715465,3258.5301,3251.823673,3244.591075,3238.859075,3234.752776,3235.190449,3237.199409,3232.366948,3223.796541,3217.420686,3216.020941,3213.706736,3214.615471,3210.220864,3212.268333,3218.629912,3219.837816,3225.366122,3227.611264,3239.406354,3245.029873,3248.254778,3253.57759,3251.302981,3254.080214,3261.513249,3263.205352,3276.70388,3293.430671,3304.901911,3317.606005
Episode 249,4031.299612,4039.869856,4042.875226,4041.681955,4040.94393,4041.500156,4037.996142,4037.181825,4030.906032,4020.590599,4016.731019,4014.522881,4007.364352,4001.222115,3995.416114,3988.355249,3985.52453,3979.501221,3974.908743,3968.64307,3965.858857,3957.530951,3952.530022,3943.796565,3934.495913,3932.302909,3933.889401,3922.976057,3913.966241,3913.350201,3908.541199,3911.098217,3909.221115,3906.517556,3898.560261,3894.402616
Episode 250,4025.565824,4028.94359,4026.566076,4023.989789,4021.609607,4017.377531,4014.298985,4008.349872,4000.480401,3995.716032,3991.711476,3985.455296,3980.213505,3975.270427,3969.56606,3966.292639,3961.02015,3956.814158,3951.570096,3947.975384,3941.761511,3937.209025,3930.482616,3923.530362,3921.321061,3921.066817,3914.269452,3908.283054,3907.048186,3903.16378,3903.436573,3901.259325,3898.690691,3893.41454,3890.082459,3888.452321
Episode 251,4019.817862,4014.629879,4009.395539,4003.68165,3998.264041,3992.685348,3986.759535,3981.040124,3975.246045,3969.357608,3963.880961,3959.442743,3955.285861,3950.874013,3947.113398,3942.550633,3938.697405,3934.448329,3930.014858,3925.903682,3921.7843,3917.064519,3912.468565,3910.233273,3908.110338,3905.465577,3902.532557,3900.667621,3897.716247,3895.670945,3893.185525,3890.75009,3888.191817,3885.695901,3883.415328,3891.593483
Episode 252,4013.788123,4004.534526,3996.618392,3990.200123,3983.223533,3977.088641,3972.195985,3965.828897,3958.987232,3953.806906,3949.693513,3945.865992,3942.03253,3938.014765,3933.766731,3930.062682,3926.272528,3921.424443,3918.307962,3914.386496,3910.621677,3907.151612,3904.898827,3901.871536,3901.223046,3899.75946,3897.588677,3895.085958,3891.919306,3889.282999,3886.910113,3885.665049,3883.572793,3880.976461,3887.810339,3896.138116
Episode 253,4008.19093,3992.505388,3983.70453,3974.757637,3967.981395,3963.614366,3956.511652,3948.586413,3943.601844,3939.741924,3936.192804,3932.909377,3928.589015,3924.636913,3921.062799,3917.730559,3912.430699,3910.341241,3906.615021,3903.843868,3901.551203,3899.273666,3895.286059,3896.740651,3896.827131,3894.330453,3892.300567,3887.943885,3885.145239,3882.83644,3882.983141,3881.318261,3878.385483,3883.789587,3891.746172,3901.33997
Episode 254,4002.116629,3993.931949,3986.950952,3980.60013,3975.254094,3968.981616,3962.380812,3957.048371,3952.790134,3948.827612,3944.789495,3940.832752,3936.471879,3932.709164,3928.768077,3924.037239,3920.611055,3916.623457,3912.565161,3908.752011,3906.501383,3903.742505,3902.493337,3900.588582,3898.508035,3895.870405,3893.036941,3890.444397,3888.051817,3886.415651,3884.20297,3881.699811,3888.931596,3897.361602,3905.934518,3914.0647
Episode 255,3996.548075,3988.3828,3981.780065,3976.229497,3969.962509,3963.422643,3958.035807,3953.728953,3949.722756,3945.621096,3941.681596,3937.285965,3933.505077,3929.518257,3924.822415,3921.303013,3917.295449,3913.148938,3909.232707,3906.982716,3904.304455,3902.874877,3900.83762,3898.784184,3896.10604,3893.372674,3890.793293,3888.394813,3886.641161,3884.392309,3881.917156,3889.268517,3897.729259,3906.235117,3914.303678,3923.686198
Episode 256,3990.712449,3989.2598,3984.459914,3979.508036,3974.472637,3969.128192,3964.715596,3960.522818,3955.893682,3952.365049,3947.688545,3943.803633,3939.327604,3935.181482,3930.502543,3926.289223,3921.007736,3915.737188,3913.5256,3911.974393,3908.101544,3904.260458,3902.591064,3899.363287,3898.025221,3895.639331,3893.168963,3889.78615,3887.03762,3884.958821,3893.990951,3902.889997,3910.460325,3917.667014,3925.498316,3933.014027
Episode 257,3984.767224,3987.027315,3983.991211,3980.369119,3975.423783,3971.1794,3967.027023,3962.18192,3958.983583,3954.192236,3950.288706,3945.540443,3941.773712,3936.38011,3932.054621,3926.060037,3919.929208,3917.751513,3916.937694,3911.489491,3906.482498,3905.065754,3901.483263,3901.056663,3898.800011,3896.285607,3891.840974,3888.767306,3886.949087,3897.083034,3906.27113,3913.230103,3919.872971,3926.687441,3933.820907,3943.156978
Episode 258,3979.232494,3976.049406,3971.127007,3966.066153,3961.847764,3957.806705,3953.377517,3949.799025,3945.227349,3941.395902,3937.056229,3932.801771,3928.403181,3924.248328,3919.232975,3914.274398,3912.059535,3910.261304,3906.937484,3903.500075,3901.747293,3898.642822,3896.998049,3894.571253,3892.118358,3889.095042,3886.457075,3884.292095,3892.956956,3901.761202,3909.537044,3916.932726,3925.103023,3932.746136,3941.421745,3950.564871
Episode 259,3516.78294,3499.284565,3484.176169,3470.218022,3456.994268,3444.300784,3429.109271,3413.133473,3398.804959,3385.189002,3370.515646,3355.264743,3340.900353,3334.796155,3326.565759,3318.296017,3311.095639,3304.207923,3296.826105,3289.096733,3280.753794,3272.334518,3264.764665,3258.252952,3250.977291,3247.223804,3244.176274,3243.29731,3242.854517,3239.514499,3234.501506,3230.795809,3228.757051,3226.513668,3225.567986,3222.457221
Episode 260,3301.451921,3289.554088,3279.767902,3270.050881,3261.776782,3254.896574,3247.464131,3242.456674,3238.667298,3238.46619,3239.433576,3235.138422,3227.882461,3222.457421,3220.761491,3218.42542,3218.614937,3214.653807,3215.717567,3221.720683,3223.703773,3228.894018,3231.718073,3241.853515,3247.325902,3250.771047,3255.892165,3255.033706,3258.31229,3265.06947,3267.390841,3281.144277,3297.348822,3309.501443,3322.612154,3332.088612
Episode 261,3973.331957,3974.605731,3971.120282,3967.589632,3963.875336,3959.414333,3956.270975,3951.668681,3947.878889,3943.311096,3939.475347,3934.379656,3930.131981,3924.404419,3918.576155,3916.405451,3915.375067,3910.433802,3905.796456,3904.307997,3900.838938,3900.141514,3897.851687,3895.355723,3891.231038,3888.256301,3886.363655,3896.177164,3905.284276,3912.424491,3919.233426,3926.343735,3933.588345,3942.782391,3953.029248,3962.349283
Episode 262,3967.258379,3972.928843,3971.463452,3968.660083,3964.514317,3961.952128,3957.460829,3953.805011,3949.09682,3945.70363,3939.996112,3935.691821,3929.313274,3922.674729,3920.5591,3920.275658,3913.792084,3908.006589,3906.776845,3902.959556,3903.181091,3901.027611,3898.493421,3893.303344,3890.003465,3888.376937,3899.309151,3908.713214,3915.236586,3921.475412,3927.553447,3934.409928,3944.110343,3955.435475,3965.410945,3971.304894
Episode 263,3961.848086,3975.128554,3975.695,3972.809958,3971.588037,3967.503903,3964.217934,3959.352571,3956.811998,3950.058677,3945.687348,3938.162336,3930.07916,3928.076349,3929.157811,3919.886429,3912.021619,3911.265973,3906.818562,3908.71624,3906.81462,3904.213909,3897.08332,3893.191773,3892.052334,3905.028894,3914.977321,3920.375369,3925.57352,3929.765233,3935.91243,3946.539415,3959.837803,3971.013482,3975.409158,3984.452628
Episode 264,3957.480256,3969.355227,3968.741513,3968.229754,3964.700883,3961.732712,3957.17335,3954.653793,3948.237678,3943.979733,3936.720841,3928.920201,3926.93899,3927.852571,3919.013244,3911.458959,3910.649048,3906.297355,3907.980149,3906.055676,3903.47306,3896.59933,3892.787756,3891.590992,3904.317162,3914.20407,3919.745702,3925.074794,3929.49777,3935.731808,3946.249011,3959.314193,3970.350324,3974.925539,3983.949061,3991.325754
Episode 265,3953.393435,3965.300098,3967.189007,3964.825414,3962.511278,3958.324542,3956.175428,3949.791254,3945.651405,3938.287798,3930.288685,3928.375232,3929.595112,3920.234926,3912.278347,3911.579095,3907.107191,3909.154671,3907.295536,3904.709083,3897.422202,3893.486465,3892.401263,3905.584916,3915.599239,3920.895297,3925.995279,3929.996399,3936.071685,3946.800204,3960.316037,3971.62872,3975.86439,3984.933083,3992.249537,4017.568924
Episode 266,3949.100677,3959.820713,3959.249396,3957.624684,3953.982198,3951.785075,3946.004453,3942.024583,3935.16594,3927.733946,3925.827842,3926.629525,3918.225252,3910.968222,3910.127445,3905.869034,3907.390833,3905.462518,3902.90679,3896.23695,3892.491004,3891.258141,3903.81217,3913.663942,3919.312275,3924.7362,3929.318526,3935.612235,3946.058968,3958.975262,3969.925485,3974.618745,3983.632574,3991.033072,4015.703759,4031.770571
Episode 267,3945.290969,3941.320621,3937.654622,3933.552735,3929.139805,3925.173178,3921.105602,3916.49641,3912.015381,3909.7918,3907.607207,3905.131188,3902.318413,3900.434192,3897.520121,3895.3954,3892.902823,3890.475413,3888.013164,3885.547391,3883.246418,3891.333876,3899.987883,3908.085483,3915.777467,3924.480686,3932.324107,3940.74056,3949.332184,3957.648382,3965.621455,3974.220899,3982.213738,4002.158506,4020.975244,4040.247519
Episode 268,3940.79327,3937.405491,3933.357599,3928.950342,3925.011963,3920.951722,3916.363851,3911.906631,3909.683019,3907.480146,3905.044802,3902.261923,3900.371419,3897.466437,3895.318736,3892.822972,3890.396738,3887.961326,3885.503777,3883.196253,3891.255965,3899.902709,3908.015724,3915.721917,3924.450745,3932.303793,3940.707755,3949.272791,3957.572867,3965.566184,3974.16315,3982.159682,4002.075569,4020.909208,4040.253718,4059.552572
Episode 269,3936.971592,3936.79766,3933.825735,3929.967809,3926.207236,3921.217705,3916.090228,3914.024318,3912.696562,3908.671796,3904.677244,3903.095984,3899.826025,3898.724618,3896.403178,3893.952471,3890.320568,3887.500972,3885.506002,3894.860822,3903.860886,3911.270429,3918.323009,3925.857293,3933.260973,3942.257724,3952.086074,3961.158076,3968.195963,3976.916334,3984.741584,4006.04386,4024.073992,4039.956221,4057.809449,4077.854771
Episode 270,3932.815634,3948.826813,3948.377774,3947.01175,3941.039254,3933.487864,3932.291907,3934.827608,3924.15254,3915.033711,3914.820549,3910.009403,3913.458424,3911.92173,3909.390695,3900.578519,3896.195463,3895.57197,3910.585785,3921.141538,3925.490457,3929.694956,3932.010407,3937.450556,3949.045312,3964.411508,3976.871946,3979.726603,3988.992301,3996.069947,4023.460395,4037.967882,4038.649824,4050.15301,4072.858981,4095.819867
Episode 271,3293.637291,3282.310479,3272.797755,3264.386472,3257.345594,3249.7471,3245.313264,3241.776186,3241.069357,3241.210391,3237.344343,3231.137191,3226.472586,3224.543225,3222.192186,3221.809513,3218.196602,3218.475604,3224.19326,3226.797843,3231.718665,3235.007462,3243.814272,3249.16616,3252.788429,3257.748361,3258.026376,3261.707959,3267.923509,3270.750619,3284.709395,3300.495235,3313.195691,3326.63367,3337.227214,3354.34669
Episode 272,3928.300644,3946.696202,3949.049038,3944.406758,3937.084389,3936.470586,3940.21101,3928.076187,3917.736576,3917.948047,3912.772039,3917.509487,3916.235256,3913.720687,3903.477409,3898.66836,3898.450811,3915.104724,3926.128468,3929.609396,3932.999809,3933.803872,3938.674946,3951.033715,3968.03006,3981.494433,3983.124676,3992.557004,3999.419091,4028.616747,4042.086711,4038.262073,4047.877927,4071.37293,4095.10011,4107.244986
Episode 273,3924.388952,3936.984793,3935.00494,3929.565395,3928.979642,3931.432914,3922.074116,3913.786761,3913.531481,3908.972755,3912.054492,3910.52547,3908.069743,3899.738908,3895.511356,3894.80743,3909.428778,3919.906078,3924.500003,3928.92151,3931.600935,3937.177279,3948.61067,3963.635603,3975.898256,3979.022547,3988.264974,3995.396315,4022.437047,4037.160618,4038.724933,4050.588866,4073.140732,4095.955001,4109.819884,4117.817204
Episode 274,3920.309896,3925.751541,3922.308678,3921.692407,3922.801309,3916.115061,3909.833566,3909.081706,3905.123829,3906.502838,3904.692013,3902.277376,3895.895992,3892.25821,3891.045036,3903.556352,3913.457516,3919.19699,3924.683004,3929.308702,3935.617204,3946.084154,3959.049346,3970.052991,3974.73457,3983.775348,3991.185611,4015.964769,4031.998418,4039.210231,4053.432596,4074.995968,4096.852555,4112.524364,4123.959073,4144.164483
Episode 275,3915.781106,3918.357911,3918.410276,3919.247808,3913.784669,3908.337418,3907.435028,3903.722443,3904.506036,3902.613657,3900.22918,3894.545439,3891.120711,3889.735063,3901.519102,3911.227338,3917.36793,3923.224546,3928.52159,3935.08249,3945.219619,3957.482319,3968.058452,3973.273182,3982.246919,3989.753579,4013.76562,4030.245895,4039.374857,4054.396564,4075.624434,4097.156414,4113.439407,4126.036003,4146.130516,4164.526609
Episode 276,3911.409922,3917.526131,3919.825458,3914.720385,3909.169345,3908.52886,3904.76521,3906.113941,3904.387418,3902.056855,3895.793767,3892.202493,3891.010493,3903.542088,3913.479271,3919.241585,3924.737329,3929.346994,3935.648651,3946.142877,3959.168652,3970.219675,3974.866578,3983.922844,3991.331902,4016.200856,4032.194957,4039.191039,4053.316255,4074.917718,4096.81364,4112.404132,4123.679715,4143.894306,4162.019761,4183.354379
Episode 277,3909.171591,3921.936875,3918.215006,3912.169451,3912.378751,3908.374339,3911.612315,3910.398406,3908.207447,3899.971493,3895.806608,3895.244033,3910.236124,3920.911214,3925.411086,3929.708755,3932.054825,3937.503185,3949.163041,3964.678339,3977.2733,3980.061886,3989.382391,3996.469342,4024.121689,4038.530167,4038.593934,4049.80905,4072.6246,4095.701975,4109.048137,4116.044745,4136.651336,4153.903269,4176.186899,4190.538624
Episode 278,3906.869139,3919.125629,3914.56337,3916.080634,3912.112512,3917.532817,3917.024451,3915.093398,3904.700142,3899.919096,3900.104694,3917.95928,3929.51943,3932.58011,3935.501154,3935.217005,3939.673109,3952.702774,3971.145356,3985.563205,3986.174745,3995.812696,4002.525787,4033.467103,4046.01034,4037.888438,4045.66263,4069.912012,4094.386275,4105.074281,4107.000123,4128.067567,4144.280604,4167.686333,4179.818153,4205.550361
Episode 279,3285.935902,3278.544775,3270.848899,3264.000519,3256.322262,3253.872027,3251.359351,3249.266597,3246.898791,3244.500081,3241.808745,3239.754555,3237.146422,3234.825195,3232.581984,3230.199916,3227.858855,3232.636128,3237.397208,3241.42318,3246.338169,3250.584264,3255.533684,3259.782426,3264.195004,3268.43703,3273.538299,3277.880652,3282.487255,3297.178213,3311.511887,3326.143908,3340.74261,3355.271664,3370.247008,3384.589281
Episode 280,3278.643301,3272.14186,3265.603001,3258.026371,3256.17891,3254.005533,3251.567264,3248.51406,3246.549848,3244.886385,3243.605717,3240.816808,3238.517619,3235.740204,3233.728118,3230.623082,3235.128148,3240.53106,3244.29676,3249.697747,3252.593972,3257.425942,3261.862866,3266.114312,3271.538991,3277.065852,3280.851653,3285.991386,3300.903074,3314.80468,3330.015933,3344.963668,3360.672439,3375.007937,3390.091586,3405.155696
Episode 281,3270.977479,3261.867123,3253.653878,3250.045283,3246.84082,3245.269991,3244.061015,3240.870334,3236.326915,3232.864222,3230.556368,3228.176724,3226.8821,3223.819873,3222.852049,3228.115979,3231.705913,3236.198979,3240.22467,3246.924103,3252.084865,3255.988097,3260.692444,3262.773152,3267.094141,3272.45075,3276.080328,3290.365103,3305.486951,3319.056821,3333.014342,3345.380693,3361.525566,3374.50726,3388.52065,3400.545853
Episode 282,3264.140091,3254.012565,3250.006399,3246.541944,3244.889989,3243.741795,3240.420237,3235.602624,3231.912422,3229.615673,3227.203513,3226.031012,3222.851819,3222.082252,3227.413277,3230.812805,3235.372542,3239.250777,3246.337462,3251.529115,3255.373744,3260.122909,3261.84864,3266.038622,3271.558568,3275.024602,3289.239514,3304.489188,3317.880571,3331.729062,3343.732634,3360.069834,3372.821686,3386.718553,3398.335648,3412.630105
Episode 283,3256.463838,3256.682654,3255.339026,3253.045697,3249.684658,3248.146206,3247.400766,3246.861043,3243.999177,3241.782628,3238.576813,3236.937528,3233.164116,3237.439282,3243.459382,3246.999326,3252.875229,3254.504156,3259.232352,3263.856637,3267.960057,3274.531387,3280.478421,3283.733184,3289.397943,3304.531965,3318.018939,3333.802456,3349.098424,3365.970994,3379.685485,3395.504778,3410.940231,3428.008871,3442.915649,3456.289943
Episode 284,3254.059202,3258.438205,3257.035987,3252.931362,3252.604632,3254.433406,3255.963184,3252.889143,3250.893505,3246.483599,3245.874213,3240.232956,3243.862998,3251.592162,3254.499782,3261.688047,3259.799,3264.236886,3269.377568,3273.068826,3282.810562,3289.916579,3291.699906,3298.813229,3314.558798,3326.89769,3344.2593,3360.514232,3380.596729,3392.594349,3410.440919,3426.898057,3447.568101,3462.887841,3474.178308,3486.179664
Episode 285,3251.571072,3251.426491,3248.807529,3247.184229,3246.085815,3245.319503,3242.598503,3240.423808,3237.447199,3235.704083,3232.215654,3236.597416,3242.41449,3246.051886,3251.778203,3253.853409,3258.624142,3263.192291,3267.350713,3273.551676,3279.369488,3282.803148,3288.305216,3303.37446,3316.998969,3332.60658,3347.798271,3364.311622,3378.226086,3393.821742,3409.14758,3425.817935,3440.684443,3454.296546,3468.022713,3497.812244
Episode 286,3249.448994,3249.707814,3249.057488,3249.455036,3249.966032,3247.307603,3245.366983,3241.809268,3240.694982,3236.200328,3240.244972,3247.059668,3250.356546,3256.856349,3256.914758,3261.526021,3266.401612,3270.32692,3278.384102,3284.887737,3287.468122,3293.82587,3309.260861,3322.21712,3338.758359,3354.520355,3372.931056,3385.839569,3402.637142,3418.572167,3437.376519,3452.493744,3464.879282,3477.694402,3508.072885,3538.651577
Episode 287,3502.258215,3483.521848,3469.014379,3455.88613,3443.672025,3427.917031,3411.217111,3396.731988,3383.213121,3368.507066,3352.826629,3338.458675,3333.145155,3324.093729,3315.76098,3308.654122,3302.034432,3294.313999,3286.625185,3277.927223,3268.887093,3261.364106,3255.025885,3247.965787,3243.46737,3240.10791,3239.909427,3240.555019,3236.675228,3230.334055,3225.679814,3223.960527,3221.756504,3221.549478,3218.017154,3218.412413
Episode 288,3247.02603,3249.797045,3252.062788,3254.166117,3251.859585,3250.323629,3246.284114,3245.894477,3240.397687,3244.119144,3252.025142,3254.9815,3262.334937,3260.228815,3264.676464,3269.894333,3273.572734,3283.663879,3290.92643,3292.580239,3299.883234,3315.72673,3327.954698,3345.528616,3361.924321,3382.43193,3394.237354,3412.366752,3428.980142,3450.147956,3465.548642,3476.583597,3488.395671,3519.430315,3550.827613,3586.081602
Episode 289,3244.660784,3250.92462,3254.53126,3253.017132,3251.972943,3247.971974,3248.002335,3242.180375,3245.818702,3254.255714,3257.096971,3264.876648,3261.783955,3266.16872,3271.561667,3275.132453,3286.215342,3293.858915,3295.073355,3302.848417,3318.9024,3330.781017,3348.872485,3365.58993,3387.145882,3398.412206,3417.212404,3434.172184,3456.52867,3472.080091,3482.446912,3493.762936,3525.13303,3556.947714,3593.180202,3625.122443
Episode 290,3242.049164,3251.748049,3252.002678,3251.710663,3248.125506,3248.451604,3242.686725,3246.379113,3255.061785,3257.910222,3265.898165,3262.430195,3266.805137,3272.287638,3275.823137,3287.361145,3295.191466,3296.217719,3304.221332,3320.383928,3332.10834,3350.452103,3367.330601,3389.394863,3400.412387,3419.54282,3436.677841,3459.617707,3475.251251,3485.301246,3496.382187,3527.922286,3559.947403,3596.666277,3628.851157,3655.830936
Episode 291,3488.079349,3474.106118,3460.045536,3445.91049,3432.038336,3417.719375,3403.676542,3389.771579,3375.127734,3360.819552,3346.428553,3338.515085,3332.110409,3323.961582,3316.535466,3309.03775,3302.395509,3294.56511,3286.996453,3279.936208,3272.252281,3265.349402,3257.591985,3255.465971,3253.094224,3250.717051,3247.886505,3245.723007,3243.60796,3241.967768,3239.225106,3236.890039,3234.32863,3232.132182,3229.359599,3233.978576
Episode 292,3402.886302,3392.739059,3379.235894,3366.513273,3352.579556,3342.884916,3338.885215,3331.091124,3323.540391,3315.373284,3309.812957,3301.940981,3295.507719,3290.396455,3282.638333,3275.262039,3266.888938,3267.114088,3265.759369,3261.301043,3255.093124,3254.646824,3256.740399,3258.12759,3254.408797,3251.979241,3247.098375,3246.26555,3240.34174,3243.806858,3251.35217,3254.142865,3261.128711,3259.388453,3263.786033,3268.817979
Episode 293,3389.020649,3377.873217,3365.411983,3351.714565,3342.388737,3338.225794,3330.473358,3322.986113,3314.907162,3309.298788,3301.454421,3294.969273,3289.757959,3282.023647,3274.690952,3266.36584,3266.472273,3265.0744,3260.738105,3254.715539,3254.185582,3256.069964,3257.311849,3253.650201,3251.23248,3246.471902,3245.577757,3239.811285,3243.335427,3250.76701,3253.61269,3260.515666,3259.025444,3263.447451,3268.448978,3272.161386
Episode 294,3374.366228,3363.257332,3349.884532,3341.23133,3336.548481,3328.783518,3321.375295,3313.482135,3307.6582,3299.844346,3293.130856,3287.517999,3279.815507,3272.596213,3264.411366,3264.034457,3262.434052,3258.539171,3253.222822,3252.342165,3253.363715,3253.988983,3250.534201,3248.141415,3243.860257,3242.69155,3237.571681,3241.333672,3248.269126,3251.338269,3257.873488,3257.454068,3261.975791,3266.838897,3270.682732,3278.889422
Episode 295,3359.897014,3349.732955,3341.623212,3337.496556,3329.980763,3322.675406,3314.734588,3309.189377,3301.415539,3294.987548,3289.842657,3282.15831,3274.859632,3266.555824,3266.744315,3265.402119,3261.035213,3254.931738,3254.468523,3256.506295,3257.870752,3254.193944,3251.789562,3246.95621,3246.126765,3240.247122,3243.733068,3251.272533,3254.080859,3261.068028,3259.358653,3263.763626,3268.799099,3272.486548,3281.797975,3288.69073
Episode 296,3345.506162,3340.178,3335.658713,3328.21413,3321.024839,3313.287895,3307.531127,3299.791318,3293.134277,3287.584654,3279.931627,3272.746175,3264.582646,3264.281525,3262.732919,3258.810775,3253.42074,3252.601386,3253.763627,3254.501313,3251.032626,3248.652002,3244.304057,3243.194516,3237.970857,3241.697758,3248.731852,3251.766673,3258.37878,3257.758791,3262.264851,3267.158899,3270.979839,3279.372457,3285.94252,3288.303282
