,time_step 1,time_step 2,time_step 3,time_step 4,time_step 5,time_step 6,time_step 7,time_step 8,time_step 9,time_step 10,time_step 11,time_step 12,time_step 13,time_step 14,time_step 15,time_step 16,time_step 17,time_step 18,time_step 19,time_step 20,time_step 21,time_step 22,time_step 23,time_step 24,time_step 25,time_step 26,time_step 27,time_step 28,time_step 29,time_step 30,time_step 31,time_step 32,time_step 33,time_step 34,time_step 35,time_step 36
Episode 274,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 275,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 276,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 277,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 278,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 279,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 280,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 281,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 282,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 283,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 284,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 285,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 286,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 287,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 288,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 289,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 290,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 300,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 311,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 322,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 333,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 344,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 355,0,0.194001356,0,2.211006151,5.496810677,1.846137542,1.344551457,0,0,0,0,0,0,0,0,0,1.736051955,14.29771103,17.564,23.24481259,28.49937482,23.24481259,25.42,23.358,22.24481259,23.78634682,22.24481259,22.24481259,29.99623139,23.358,22.24481259,22.09415634,19.91,17.06413418,18.95167367,18.67157196
Episode 356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
Episode 370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59143837,23.358,24.587,24.149,23.78521454,23.78521454,23.78521454,24.149,33.60581394,23.94335252,23.78521454,23.94335252,21.946,24.45429043,20.0957371,9.316951184,3.384878821,3.384878821
