,block_ch_mq_1,block_ch_mq_2,block_ch_mq_3,block_ch_mq_4,block_ch_mq_5,block_ch_mq_6,block_ch_mq_7,block_ch_mq_8,block_ch_mq_9,block_ch_mq_10,block_ch_mq_11,block_ch_mq_12,block_ch_mq_13,block_ch_mq_14,block_ch_mq_15,block_ch_mq_16,block_ch_mq_17,block_ch_mq_18,block_ch_mq_19,block_ch_mq_20,block_ch_mq_21,block_ch_mq_22,block_ch_mq_23,block_ch_mq_24,block_ch_mq_25,block_ch_mq_26,block_ch_mq_27,block_ch_mq_28,block_ch_mq_29,block_ch_mq_30,block_ch_mq_31,block_ch_mq_32,block_ch_mq_33,block_ch_mq_34,block_ch_mq_35,block_ch_mq_36
Episode 357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0317324846876
Episode 358,0.0,0.0,0.0,0.0,0.0,107.14285714285714,109.375,111.11111111111111,112.5,89.65000000000002,74.17250000000003,70.12000000000003,67.23157894736845,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 359,0.0,0.0,0.0,0.0,107.14285714285714,109.375,111.11111111111111,112.5,92.91428571428573,77.53055555555558,70.12000000000003,67.23157894736845,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 360,0.0,0.0,0.0,104.16666666666669,107.14285714285714,109.375,111.11111111111111,101.075,79.5058823529412,70.12000000000003,67.23157894736845,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 361,0.0,0.0,104.16666666666669,107.14285714285714,109.375,111.11111111111111,106.26818181818182,84.24666666666668,70.12000000000003,67.23157894736845,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 362,0.0,100.0,104.16666666666669,107.14285714285714,109.375,111.11111111111111,87.12500000000001,71.49736842105266,67.23157894736845,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 363,100.0,104.16666666666669,107.14285714285714,109.375,111.11111111111111,94.32083333333334,74.73823529411767,67.23157894736845,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 364,100.0,104.16666666666669,107.14285714285714,109.375,111.11111111111111,81.3357142857143,67.23157894736845,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 365,100.0,104.16666666666669,107.14285714285714,109.375,91.5318181818182,71.59687500000003,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 366,100.0,104.16666666666669,107.14285714285714,109.375,77.9769230769231,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.63636363636364,114.58333333333331,96.925,80.45238095238098,75.10909090909094,72.73333333333336,70.12000000000003,67.23157894736845,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 368,100.0,104.16666666666669,107.14285714285714,88.18500000000002,68.03666666666669,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 369,100.0,104.16666666666669,107.14285714285714,74.05833333333335,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 370,100.0,104.16666666666669,84.09444444444446,63.96785714285717,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 371,100.0,104.16666666666669,69.42727272727275,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 372,100.0,78.98125000000002,59.273076923076935,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 373,100.0,63.870000000000005,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 374,72.40714285714286,53.79583333333334,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 375,57.07777777777777,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999,39.55499999999999
Episode 376,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857
Episode 377,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666
Episode 378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.63636363636364,114.58333333333331,100.45666666666668,82.27750000000002,75.10909090909094,72.73333333333336,70.12000000000003,67.23157894736845,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 379,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999
Episode 380,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446
Episode 381,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446
Episode 382,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999
Episode 383,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666
Episode 384,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625
Episode 385,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857
Episode 386,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625
Episode 387,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004
Episode 388,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006
Episode 389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.63636363636364,114.58333333333331,100.45666666666668,82.27750000000002,75.10909090909094,72.73333333333336,70.12000000000003,67.23157894736845,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 390,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3
Episode 391,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0
Episode 392,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0
Episode 393,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0
Episode 394,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0
Episode 395,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0,0.0
Episode 396,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0,0.0,0.0
Episode 397,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 398,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 399,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,113.63636363636364,109.15,86.53611111111113,75.10909090909094,72.73333333333336,70.12000000000003,67.23157894736845,64.02222222222225,60.43529411764709,56.40000000000002,51.82666666666668,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077,40.56923076923077
Episode 401,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 402,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 403,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 404,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 405,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 406,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,37.67142857142857,39.06666666666666,39.55499999999999,39.954545454545446,39.954545454545446,39.55499999999999,39.06666666666666,38.45625,37.67142857142857,36.625,35.160000000000004,32.962500000000006,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
