,time step 1,time step 2,time step 3,time step 4,time step 5,time step 6,time step 7,time step 8,time step 9,time step 10,time step 11,time step 12,time step 13,time step 14,time step 15,time step 16,time step 17,time step 18,time step 19,time step 20,time step 21,time step 22,time step 23,time step 24,time step 25,time step 26,time step 27,time step 28,time step 29,time step 30,time step 31,time step 32,time step 33,time step 34,time step 35,time step 36
344,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211,2.659093211
345,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572,2.224667572
346,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805,2.756590805
347,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801,0.954125801
348,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212,1.686834212
349,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529,2.967581529
350,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419,1.473293419
351,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394,1.384178394
352,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393,1.749699393
353,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639,1.286348639
354,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318,1.665413318
355,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618,2.380790618
356,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976,2.012105976
357,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838,2.23227838
358,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284,1.977057284
359,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496,0.99490496
360,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096,1.077704096
361,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619,1.155621619
362,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304,2.274391304
363,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634,0.812355634
364,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165,2.096005165
365,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599,2.284661599
366,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304,1.569728304
367,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669,0.921631669
368,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717,2.569979717
369,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998,0.318605998
370,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063,0.645770063
371,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124,1.594057124
372,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735,2.990443735
373,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033,2.365981033
374,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655,1.808359655
375,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846,0.893182846
376,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059,1.693371059
377,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152,1.513208152
378,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224,2.526594224
379,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045,2.254422045
380,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978,0.790691978
381,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317,1.940983317
382,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213,2.619603213
383,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428,0.747762428
384,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826,2.708943826
385,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545,2.043594545
386,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891,1.058426891
387,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019,1.000162019
388,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876,1.919738876
389,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867,0.487318867
390,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465,0.454800465
391,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476,1.965647476
392,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099,2.140582099
393,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814,1.78269814
394,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091,0.457574091
395,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562,2.123168562
396,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212,2.272048212
397,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829,1.426506829
398,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706,2.183647706
399,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115,2.402458115
400,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775,1.906445775
401,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902,1.491697902
402,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863,0.156887863
403,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924,0.779085924
404,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087,2.306059087
405,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228,0.295724228
406,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818,1.201391818
