,block_soc_mq_1,block_soc_mq_2,block_soc_mq_3,block_soc_mq_4,block_soc_mq_5,block_soc_mq_6,block_soc_mq_7,block_soc_mq_8,block_soc_mq_9,block_soc_mq_10,block_soc_mq_11,block_soc_mq_12,block_soc_mq_13,block_soc_mq_14,block_soc_mq_15,block_soc_mq_16,block_soc_mq_17,block_soc_mq_18,block_soc_mq_19,block_soc_mq_20,block_soc_mq_21,block_soc_mq_22,block_soc_mq_23,block_soc_mq_24,block_soc_mq_25,block_soc_mq_26,block_soc_mq_27,block_soc_mq_28,block_soc_mq_29,block_soc_mq_30,block_soc_mq_31,block_soc_mq_32,block_soc_mq_33,block_soc_mq_34,block_soc_mq_35,block_soc_mq_36
Episode 371,48.0,488.39168262274006,599.8916826227401,711.3916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401,822.8916826227401
Episode 372,48.0,488.39168262274006,599.8916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401,711.3916826227401
Episode 373,48.0,488.39168262274006,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401,599.8916826227401
Episode 374,48.0,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006,488.39168262274006
Episode 375,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
Episode 376,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001
Episode 377,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0
Episode 378,48.0,48.00000000000001,47.99999999999999,240.0,494.2409236257864,565.2409236257864,636.2409236257864,707.2409236257864,778.2409236257864,849.2409236257864,920.2409236257864,1031.7409236257863,1143.2409236257863,1254.7409236257863,1366.2409236257863,1477.7409236257863,1589.2409236257863,1700.7409236257863,1812.2409236257863,1923.7409236257863,2035.2409236257863,2146.7409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863
Episode 379,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0
Episode 380,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0
Episode 381,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0
Episode 382,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0
Episode 383,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262274
Episode 384,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262274,539.81548262274
Episode 385,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262274,539.81548262274,579.01888262274
Episode 386,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262274,539.81548262274,579.01888262274,618.22228262274
Episode 387,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262274,539.81548262274,579.01888262274,618.22228262274,657.4256826227399
Episode 388,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262274,539.81548262274,579.01888262274,618.22228262274,657.4256826227399,696.6290826227399
Episode 389,48.0,48.00000000000001,47.99999999999999,240.0,494.2409236257864,565.2409236257864,636.2409236257864,707.2409236257864,778.2409236257864,849.2409236257864,920.2409236257864,1031.7409236257863,1143.2409236257863,1254.7409236257863,1366.2409236257863,1477.7409236257863,1589.2409236257863,1700.7409236257863,1812.2409236257863,1923.7409236257863,2035.2409236257863,2146.7409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863,2258.2409236257863
Episode 390,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262274,539.81548262274,579.01888262274,618.22228262274,657.4256826227399,696.6290826227399,735.8324826227399
Episode 391,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262274,539.81548262274,579.01888262274,618.22228262274,657.4256826227399,696.6290826227399,735.8324826227399,735.8324826227399
Episode 392,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262274,539.81548262274,579.01888262274,618.22228262274,657.4256826227399,696.6290826227399,735.8324826227399,735.8324826227399,735.8324826227399
Episode 393,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262274,539.81548262274,579.01888262274,618.22228262274,657.4256826227399,696.6290826227399,735.8324826227399,735.8324826227399,735.8324826227399,735.8324826227399
Episode 394,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262275454,539.8154826227545,579.0188826227545,618.2222826227545,657.4256826227545,696.6290826227545,735.8324826227545,735.8324826227545,735.8324826227545,735.8324826227545,735.8324826227545
Episode 395,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826227691,539.8154826227691,579.0188826227691,618.2222826227691,657.425682622769,696.629082622769,735.832482622769,735.832482622769,735.832482622769,735.832482622769,735.832482622769,735.832482622769
Episode 396,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826227599,539.8154826227599,579.0188826227599,618.2222826227598,657.4256826227598,696.6290826227598,735.8324826227598,735.8324826227598,735.8324826227598,735.8324826227598,735.8324826227598,735.8324826227598,735.8324826227598
Episode 397,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826227744,539.8154826227744,579.0188826227744,618.2222826227744,657.4256826227744,696.6290826227744,735.8324826227744,735.8324826227744,735.8324826227744,735.8324826227744,735.8324826227744,735.8324826227744,735.8324826227744,735.8324826227744
Episode 398,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.612082622789,539.815482622789,579.018882622789,618.222282622789,657.4256826227889,696.6290826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889
Episode 399,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826227889,539.815482622789,579.018882622789,618.222282622789,657.4256826227889,696.6290826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889,735.8324826227889
Episode 400,48.00000000000001,48.00000000000001,47.99999999999999,240.0,505.52749825438593,576.5274982543859,647.5274982543859,718.5274982543859,789.5274982543859,860.5274982543859,972.027498254386,1083.527498254386,1195.027498254386,1306.527498254386,1418.027498254386,1529.527498254386,1641.027498254386,1752.527498254386,1864.027498254386,1975.527498254386,2087.027498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386,2198.527498254386
Episode 401,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262280354,539.8154826228035,579.0188826228035,618.2222826228035,657.4256826228035,696.6290826228035,735.8324826228035,735.8324826228035,735.8324826228035,735.8324826228035,735.8324826228035,735.8324826228035,735.8324826228035,735.8324826228035,735.8324826228035,735.8324826228035,735.8324826228035
Episode 402,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826228181,539.8154826228181,579.0188826228181,618.222282622818,657.425682622818,696.629082622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818
Episode 403,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826228181,539.8154826228181,579.0188826228181,618.222282622818,657.425682622818,696.629082622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818
Episode 404,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826228181,539.8154826228181,579.0188826228181,618.222282622818,657.425682622818,696.629082622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,833.832482622818
Episode 405,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826228181,539.8154826228181,579.0188826228181,618.222282622818,657.425682622818,696.629082622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,735.832482622818,833.832482622818,931.832482622818
Episode 406,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826228327,539.8154826228326,579.0188826228326,618.2222826228326,657.4256826228326,696.6290826228326,735.8324826228326,735.8324826228326,735.8324826228326,735.8324826228326,735.8324826228326,735.8324826228326,735.8324826228326,735.8324826228326,735.8324826228326,735.8324826228326,735.8324826228326,735.8324826228326,735.8324826228326,833.8324826228326,931.8324826228326,1029.832482622833
Episode 407,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826228472,539.8154826228472,579.0188826228472,618.2222826228472,657.4256826228471,696.6290826228471,735.8324826228471,735.8324826228471,735.8324826228471,735.8324826228471,735.8324826228471,735.8324826228471,735.8324826228471,735.8324826228471,735.8324826228471,735.8324826228471,735.8324826228471,735.8324826228471,735.8324826228471,833.8324826228471,931.8324826228472,1029.8324826228472,1127.8324826228472
Episode 408,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262286175,539.8154826228617,579.0188826228617,618.2222826228617,657.4256826228617,696.6290826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,833.8324826228617,931.8324826228616,1029.8324826228618,1127.8324826228618,1225.8324826228618
Episode 409,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.61208262286175,539.8154826228617,579.0188826228617,618.2222826228617,657.4256826228617,696.6290826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,735.8324826228617,833.8324826228617,931.8324826228616,1029.8324826228618,1127.8324826228618,1225.8324826228618,1323.8324826228618
Episode 410,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826228764,539.8154826228764,579.0188826228764,618.2222826228764,657.4256826228764,696.6290826228764,735.8324826228763,735.8324826228763,735.8324826228763,735.8324826228763,735.8324826228763,735.8324826228763,735.8324826228763,735.8324826228763,735.8324826228763,735.8324826228763,735.8324826228763,735.8324826228763,735.8324826228763,833.8324826228763,931.8324826228765,1029.8324826228763,1127.8324826228763,1225.8324826228763,1323.8324826228763,1421.8324826228763
Episode 411,48.00000000000001,48.00000000000001,48.0,240.0,516.8572164592844,587.8572164592844,658.8572164592844,729.8572164592844,800.8572164592844,912.3572164592844,1023.8572164592844,1135.3572164592842,1246.8572164592842,1358.3572164592842,1469.8572164592842,1581.3572164592842,1692.8572164592842,1804.357216459284,1915.857216459284,2027.357216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284,2138.857216459284
Episode 412,48.00000000000001,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826228911,539.8154826228911,579.018882622891,618.222282622891,657.425682622891,696.629082622891,735.832482622891,735.832482622891,735.832482622891,735.832482622891,735.832482622891,735.832482622891,735.832482622891,735.832482622891,735.832482622891,735.832482622891,735.832482622891,735.832482622891,735.832482622891,833.832482622891,931.832482622891,1029.832482622891,1127.832482622891,1225.832482622891,1323.832482622891,1421.832482622891,1519.832482622891
Episode 413,48.00000000000001,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826229057,539.8154826229057,579.0188826229057,618.2222826229057,657.4256826229057,696.6290826229057,735.8324826229057,735.8324826229057,735.8324826229057,735.8324826229057,735.8324826229057,735.8324826229057,735.8324826229057,735.8324826229057,735.8324826229057,735.8324826229057,735.8324826229057,735.8324826229057,735.8324826229057,833.8324826229057,931.8324826229056,1029.8324826229057,1127.8324826229057,1225.8324826229057,1323.8324826229057,1421.8324826229057,1519.8324826229057,1617.8324826229057
Episode 414,48.00000000000001,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.6120826229204,539.8154826229204,579.0188826229204,618.2222826229204,657.4256826229204,696.6290826229204,735.8324826229203,735.8324826229203,735.8324826229203,735.8324826229203,735.8324826229203,735.8324826229203,735.8324826229203,735.8324826229203,735.8324826229203,735.8324826229203,735.8324826229203,735.8324826229203,735.8324826229203,833.8324826229203,931.8324826229205,1029.8324826229205,1127.8324826229205,1225.8324826229205,1323.8324826229205,1421.8324826229205,1519.8324826229205,1617.8324826229205,1715.8324826229205
Episode 415,48.00000000000001,48.0,48.0,48.0,240.0,240.0,500.612082622935,539.8154826229351,579.018882622935,618.222282622935,657.425682622935,696.629082622935,735.832482622935,735.832482622935,735.832482622935,735.832482622935,735.832482622935,735.832482622935,735.832482622935,735.832482622935,735.832482622935,735.832482622935,735.832482622935,735.832482622935,735.832482622935,833.832482622935,931.832482622935,1029.832482622935,1127.832482622935,1225.832482622935,1323.832482622935,1421.832482622935,1519.832482622935,1617.832482622935,1715.832482622935,1813.832482622935
Episode 416,48.0,48.0,48.0,240.0,240.0,500.6120826229497,539.8154826229497,579.0188826229497,618.2222826229497,657.4256826229497,696.6290826229497,735.8324826229497,735.8324826229497,735.8324826229497,735.8324826229497,735.8324826229497,735.8324826229497,735.8324826229497,735.8324826229497,735.8324826229497,735.8324826229497,735.8324826229497,735.8324826229497,735.8324826229497,833.8324826229497,931.8324826229496,1029.8324826229496,1127.8324826229496,1225.8324826229496,1323.8324826229496,1421.8324826229496,1519.8324826229496,1617.8324826229496,1715.8324826229496,1813.8324826229496,1911.8324826229496
Episode 417,48.0,48.0,48.0,240.0,240.0,500.6120826229644,539.8154826229644,579.0188826229644,618.2222826229644,657.4256826229644,696.6290826229643,696.6290826229643,696.6290826229643,696.6290826229643,696.6290826229643,696.6290826229643,696.6290826229643,696.6290826229643,696.6290826229643,696.6290826229643,696.6290826229643,696.6290826229643,696.6290826229643,794.6290826229643,892.6290826229643,990.6290826229643,1088.6290826229642,1186.6290826229642,1284.6290826229642,1382.6290826229642,1480.6290826229642,1578.6290826229642,1676.6290826229642,1774.6290826229642,1872.629082622964,1872.629082622964
Episode 418,48.0,48.0,48.0,240.0,240.0,500.612082622979,539.8154826229791,579.018882622979,618.222282622979,657.425682622979,657.425682622979,657.425682622979,657.425682622979,657.425682622979,657.425682622979,657.425682622979,657.425682622979,657.425682622979,657.425682622979,657.425682622979,657.425682622979,657.425682622979,755.425682622979,853.425682622979,951.425682622979,1049.425682622979,1147.425682622979,1245.425682622979,1343.425682622979,1441.425682622979,1539.425682622979,1637.425682622979,1735.425682622979,1833.425682622979,1833.425682622979,1833.425682622979
Episode 419,48.0,48.0,48.0,240.0,240.0,500.6120826229936,539.8154826229936,579.0188826229936,618.2222826229936,618.2222826229936,618.2222826229936,618.2222826229936,618.2222826229936,618.2222826229936,618.2222826229936,618.2222826229936,618.2222826229936,618.2222826229936,618.2222826229936,618.2222826229936,618.2222826229936,716.2222826229936,814.2222826229936,912.2222826229936,1010.2222826229936,1108.2222826229936,1206.2222826229936,1304.2222826229936,1402.2222826229936,1500.2222826229936,1598.2222826229936,1696.2222826229936,1794.2222826229936,1794.2222826229936,1794.2222826229936,1794.2222826229936
