,block_ch_mc_1,block_ch_mc_2,block_ch_mc_3,block_ch_mc_4,block_ch_mc_5,block_ch_mc_6,block_ch_mc_7,block_ch_mc_8,block_ch_mc_9,block_ch_mc_10,block_ch_mc_11,block_ch_mc_12,block_ch_mc_13,block_ch_mc_14,block_ch_mc_15,block_ch_mc_16,block_ch_mc_17,block_ch_mc_18,block_ch_mc_19,block_ch_mc_20,block_ch_mc_21,block_ch_mc_22,block_ch_mc_23,block_ch_mc_24,block_ch_mc_25,block_ch_mc_26,block_ch_mc_27,block_ch_mc_28,block_ch_mc_29,block_ch_mc_30,block_ch_mc_31,block_ch_mc_32,block_ch_mc_33,block_ch_mc_34,block_ch_mc_35,block_ch_mc_36
Episode 210,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128,11.50131095481128
Episode 211,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268,10.904265274732268
Episode 212,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803,11.029358847434803
Episode 213,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228,25.263048813152228
Episode 214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 215,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607,28.047542843932607
Episode 216,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608,18.054587727169608
Episode 217,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193,26.62639980861193
Episode 218,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797,10.627213748142797
Episode 219,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735,12.138572866331735
Episode 220,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207,20.011853201360207
Episode 221,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955,137.82006127986955
Episode 222,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817,24.61360055170817
Episode 223,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648,66.74859256462648
Episode 224,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297,83.1652000933297
Episode 225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 226,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006,14.261059183346006
Episode 227,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203,66.21105049146203
Episode 228,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214,19.899854759612214
Episode 229,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397,10.3677680947397
Episode 230,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429,23.84875506858429
Episode 231,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747,24.002933842478747
Episode 232,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793,22.02704829886793
Episode 233,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698,12.35439414752698
Episode 234,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486,28.866134816467486
Episode 235,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124,21.649887658588124
Episode 236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 237,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882,13.917708605137882
Episode 238,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249,14.033410956009249
Episode 239,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324,13.969929482898324
Episode 240,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472,46.80276264091472
Episode 241,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456,10.560316237944456
Episode 242,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446,15.777295755888446
Episode 243,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582,12.16980006090582
Episode 244,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885,11.074352233090885
Episode 245,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696,12.908720328263696
